Amdhd2	Pgls	0.081
Ckmt1	Hsd3B4	0.081
Cry2	Usp2	0.376
Prkcz	Vhl	0.21
Tomm70A	Unk	0.126
Enpp3	Hsd3B4	0.081
Hsd3B4	Mthfd1L	0.081
Nrap	Ywhae	0.081
Med27	Ywhae	0.081
Ppm1B	Ywhae	0.081
Aph1B	Dpysl2	0.126
Asf1A	Tfcp2L1	0.236
Calm3	Gap43	0.21
Grb2	Prnp	0.914
Fbxl20	Rims1	0.765
Cdk5	Cdk5R1	0.507
Dlg4	Tubb6	0.236
Lcp1	Pgls	0.081
Ndufb10	Ywhae	0.081
Prnp	Syn1	0.21
App	Arc	0.21
Epha2	Ret	0.21
Arl6	Bbs1	0.126
Fbxo32	Hnrnpa1	0.126
Ntrk1	Ulk1	0.21
Trim66	Trim66	0.332
Eci1	Ywhae	0.081
Ncaph	Yy1	0.21
Ccnb1	Cdk1	0.858
Bhlhe41	Cebpb	0.376
Pou5F1	Rbbp5	0.126
Apoe	Set	0.454
Ctbp1	Zeb1	0.569
Arcn1	Pgls	0.081
Cops2	Thrb	0.236
Lilrb4	Ptpn6	0.21
Ghr	Stat5A	0.033
Cpt2	Ywhae	0.081
Cul5	Socs7	0.183
Neo1	Ywhae	0.081
Actn4	Grin2B	0.126
Add1	Sin3A	0.309
Ndufa8	Ywhaz	0.081
Nanog	Nol6	0.126
Dimt1	Eed	0.126
Atp6V1A	Eef2	0.126
Alyref	Foxp3	0.126
Hsd3B4	Vapa	0.081
Agrn	Eed	0.126
Arnt	Sim2	0.309
Ptprk	Ywhae	0.081
Sec23A	Ywhaz	0.081
4932442L08Rik	Atp6V1A	0.126
Rpl37A	Ywhae	0.081
Arcn1	Foxp3	0.126
Rela	Sp1	0.376
Srprb	Ywhae	0.081
Rps24	Ywhae	0.081
Hsd3B4	Vil1	0.081
Cenpc	Kpnb1	0.126
Txnl1	Unk	0.126
Grin2B	Pklr	0.126
Csf1	Jak2	0.21
Cct4	Tuba1A	0.21
Dlg4	Gapdh	0.236
Eed	Fasn	0.126
Srp54	Ywhae	0.081
Pdcd6Ip	Sdcbp	0.523
Nr5A1	Sox2	0.309
Clock	Ezh2	0.376
Dhx30	Ywhae	0.081
Akt1	Arrb2	0.507
Gcfc2	Mybl2	0.183
Eif5	Ywhae	0.081
Dfnb31	Lrrc4C	0.583
Eed	Lrpap1	0.126
Dlg4	Ndufs2	0.236
Polr2A	Tfcp2L1	0.126
Foxp3	Med19	0.126
Cdc42	Scrib	0.236
Slc25A42	Ywhae	0.081
Rpl35A	Ywhae	0.081
Med4	Rnf2	0.126
Drg1	Ywhae	0.081
Ctsd	Pi4K2A	0.126
Gsr	Pgls	0.081
Rnf7	Socs3	0.126
Kcnma1	Vat1	0.332
Dlg4	Rps14	0.236
Mbip	Ywhae	0.081
Snrpb	Ywhae	0.081
Nckap1	Nyap2	0.376
Nanog	Nufip2	0.126
Hspd1	Nphp1	0.126
Ndufa4	Ywhae	0.081
Cdk9	Zc3H18	0.126
Ndufab1	Ywhae	0.081
Lrrk2	Myo1C	0.126
Clm	Fcer1G	0.21
Bbs2	Bbs9	0.298
Myo7A	Pcdh15	0.21
Cltc	Grin2B	0.236
Sap130	Tet2	0.21
Dlat	Ywhaz	0.236
Calu	Ywhae	0.081
Fyn	Skap2	0.21
Gphn	Pin1	0.569
Dtnbp1	Txn	0.21
Tcp1	Trpm7	0.126
Cenpc	Fxr2	0.126
Foxp3	Fyttd1	0.126
Eed	Nup93	0.126
Anxa7	Eed	0.126
Rab11Fip3	Trpv1	0.21
Hdac1	Yy1	0.376
Hccs	Ywhae	0.081
Opa1	Ywhae	0.081
Sf3B6	Ywhah	0.126
Dync1H1	Rpgrip1L	0.126
Phldb2	Ywhae	0.081
Isg15	Taldo1	0.126
Alad	Hsd3B7	0.081
Nanog	Tdh	0.126
Wdr73	Ywhae	0.081
Grm5	Homer2	0.21
Aebp2	Ezh2	0.472
Map3K12	Mapk8Ip1	0.21
Baz1B	Smarca4	0.21
Dlg4	Exoc7	0.21
Slc18A2	Slc6A3	0.126
Fhl2	Prkce	0.126
Gnb5	Rgs7Bp	0.21
Cbl	Siglecg	0.21
Sumo1	Vhl	0.623
Adra2B	Ywhae	0.081
Dctn1	Kif3A	0.454
Map1Lc3A	Sqstm1	0.911
Rab3D	Rph3A	0.21
Matr3	Unk	0.126
Gtf2E1	Zbtb43	0.183
Ash1L	Ewsr1	0.183
Sf3A1	Ywhae	0.081
Cul3	Dgcr8	0.21
Bag6	Camk2A	0.183
Q3Tiq2	Rpgrip1L	0.126
Adk	Ywhae	0.081
Dlg4	Impa1	0.236
Pgls	Pycrl	0.081
Kcnma1	Pdxk	0.332
Gria3	Ywhae	0.081
Med21	Med6	0.21
Derl2	Vcp	0.21
Med4	Tfcp2L1	0.126
Hspd1	Unk	0.126
Keap1	Neil2	0.309
Eed	Myh9	0.126
Ptk2B	Ywhae	0.081
Entpd2	Stx7	0.126
Esrrb	Tfcp2	0.126
Hist2H3C2	Mcm6	0.236
Myh9	Pknox1	0.21
Grid2	Sfxn1	0.21
Pml	Skil	0.21
Gtpbp4	Nanog	0.126
Rps27L	Unk	0.126
Grin2B	Rap1A	0.126
Kcnc1	Kcnc1	0.236
Actn4	Hsd3B7	0.081
Gramd1A	Rps6Kb1	0.183
Dync1H1	Nrp1	0.21
Clip2	Ywhaz	0.126
Ube2Z	Ywhah	0.126
Dcaf6	Rpgrip1L	0.126
Rpl35	Ubc	0.126
Cdk9	Rexo1	0.126
Bcat1	Ywhae	0.081
Cd163	Ywhae	0.081
Smad4	Smarcd3	0.21
Ctla2A	Ywhae	0.081
Baz1A	Smarca5	0.21
Cited4	Hnrnpd	0.183
Gmnn	Hoxc8	0.454
Brd7	Pik3R2	0.183
Epc1	Kat5	0.126
H3F3B	Hist1H2Bm	0.126
Iqcb1	Psmb1	0.236
Amph	Atp6V1A	0.126
Sufu	Zfp219	0.183
Fgr	Syk	0.21
Bhlha15	Bhlha15	0.49
Ankrd1	Des	0.309
Pex6	Smad4	0.21
Mtf1	Nr4A3	0.183
Ndrg4	Ywhae	0.081
Dctn2	Ywhae	0.081
Scnn1B	Ubc	0.21
Dync1H1	Hsd3B7	0.081
Hdac1	Hist4H4	0.309
Irs1	Ung	0.21
Sarg	Ywhae	0.081
Stk25	Strada	0.21
Shank3	Ywhae	0.081
Psmb1	Psmc6	0.081
Sfpq	Smarca2	0.21
Havcr2	Lgals1	0.126
Rrm1	Rrm2	0.309
Nanog	Relb	0.21
Oprm1	Vapa	0.236
Myh3	Ubc	0.21
Cops4	Cops6	0.309
Leo1	Wdr1	0.21
Cask	Cnp	0.126
Q8C7R5	Sntb1	0.376
Irf5	Nfatc2	0.183
Cdc25B	Ywhab	0.21
Kcnma1	Pik3C3	0.236
Aldh2	Ywhae	0.081
Lipe	Ywhae	0.081
Pfn2	Syn1	0.21
Dst	Unk	0.126
Snrnp200	Ywhae	0.081
Dhfr	Pgls	0.081
Cntnap1	Ywhae	0.081
Bckdha	Pgls	0.081
Gad1	Ywhab	0.081
Hmga2	Zfp36L2	0.126
Hsd3B7	Igh-Vj558	0.081
Crk	Ywhae	0.332
Prkaa1	Prkab1	0.61
Gpm6A	Vamp2	0.236
Ndufa9	Ywhae	0.081
Eif2A	Ppp1Ca	0.126
Rnf20	Tfap2A	0.454
Mhc	Ywhae	0.081
Dync1Li1	Ywhae	0.081
Smarca2	Srrm2	0.21
Cyp2B9	Ywhae	0.081
Rnf2	Usp7	0.236
Rab8A	Rims2	0.21
Sult1A1	Ywhae	0.081
Atp6V1A	Pex5	0.126
Fam175B	Ubc	0.309
Lztfl1	Ywhae	0.081
Dcc	Ntn1	0.21
Dnmt3A	Setdb1	0.21
Cstb	Hsd3B4	0.081
Mad2L2	Rev1	0.454
Igfals	Ywhae	0.081
Cdc42	Srgap1	0.21
G3Bp1	Ywhaz	0.081
Ca2	Kcnma1	0.332
Cluap1	Ift88	0.21
Foxo1	Hdac4	0.21
Hdac1	Phf12	0.21
Atxn2	Foxp3	0.126
Arntl	Epas1	0.183
Hsd3B4	Lman1	0.081
Csrp2Bp	Tada3	0.309
Psmb3	Ubc	0.21
Cebpa	Ubc	0.21
Hsd3B4	Pura	0.081
Ywhae	Yy1	0.081
Pm20D1	Ywhaz	0.081
Eed	Tuba1C	0.126
Arvcf	Cdh1	0.309
Cenpc	Nktr	0.126
Smyd5	Ywhae	0.081
Dffb	Nanog	0.236
Eed	Igkv8-30	0.236
Gsta4	Mapk9	0.21
Dnaja2	Ywhae	0.081
Astn1	Ywhae	0.081
Siah2	Spry4	0.21
Pard6A	Smurf2	0.49
Prkar2B	Ywhaz	0.126
Prkce	Tnnc1	0.126
Gapdh	Htt	0.126
Eftud2	Hsd3B7	0.081
Cfh	Hsd3B7	0.081
Aldh2	Dlg4	0.236
Wdr70	Ywhah	0.126
Bmi1	Eed	0.126
Hoxd12	Polr2I	0.183
Clock	Kat2B	0.21
Rasgrf2	Setdb1	0.183
Eed	Sf3A1	0.126
Foxp3	Nacc1	0.126
Cnn3	Lmna	0.21
Mki67	Ywhae	0.081
Cyc1	Uqcrc1	0.126
Ciao1	Ywhae	0.081
Gdi1	Kcnma1	0.332
Mark3	Ywhab	0.236
Rqcd1	Ywhah	0.126
Fabp5	Pgls	0.081
Brd9	Smarca2	0.21
Spats2	Ywhae	0.081
Grin2B	Irs1	0.126
Amot	Yap1	0.21
G2E3	Trpm7	0.126
Trim3	Ywhab	0.081
Nanog	Rnf2	0.332
Dlg4	Prkar2B	0.236
Arhgef25	Bves	0.454
Suz12	Ywhae	0.081
Chrna4	Chrna5	0.376
Pah	Ywhae	0.081
Ssbp3	Znf592	0.183
Il10Ra	Stat3	0.033
Frs2	Grb2	0.61
Hnrnpr	Ywhae	0.081
Acsl3	Ywhae	0.081
Pin4	Ywhah	0.126
Hsp90B1	Lmna	0.21
Kcna2	Kcnab2	0.454
Btrc	Cdc25B	0.309
Ahr	Aip	0.183
Igf1R	Ubc	0.61
Hsp90Aa1	Isg15	0.236
A2Ag58	Ywhae	0.081
Fbxw7	Skp1	0.376
Ube2D2	Ywhae	0.081
Itga3	Itgb1	0.376
Fibp	Wasl	0.183
Nphp1	Tuba1B	0.236
Hmga2	Lrrc59	0.126
Pgls	Psmc5	0.081
Eed	Wdr12	0.126
Axin1	Htt	0.21
Acat2	Pgls	0.081
Clnk	Skap2	0.21
Smarca4	Smarce1	0.731
Eed	Ivns1Abp	0.236
Eed	Twf2	0.126
Snap23	Vamp2	0.507
Dnajb4	Rpgrip1L	0.126
Rnf19A	Trpm7	0.126
Hsd3B4	Hspa8	0.081
Tnfrsf18	Tnfsf18	0.569
Pgls	Sf1	0.081
Sparcl1	Ywhae	0.081
Ilf3	Nanog	0.126
Eed	Tardbp	0.126
Gprc5A	Hmga2	0.126
Hoxd12	Taf13	0.183
Pgls	Tpt1	0.081
Hsp90Aa1	Nod1	0.21
Dmd	Ywhae	0.081
Klf2	Sqstm1	0.21
Edc4	Trim71	0.126
Cox5A	Ywhae	0.081
Slc12A3	Ubc	0.21
Snrpe	Ywhah	0.126
Inpp4A	Ywhab	0.081
Eed	Eif3M	0.126
Hsp90Ab1	Sult2B1	0.21
Luc7L	Ywhae	0.081
Gnl3L	Ywhah	0.126
Ighm	Prkar1B	0.183
Eed	Pcgf2	0.126
Ncaph	Ndn	0.183
Plxna3	Plxna3	0.332
Srsf7	Ywhae	0.081
Egfr	Mapk14	0.21
Cblb	Dtx1	0.21
Brca2	Cdk2	0.309
Arid5B	Nanog	0.332
Clta	Invs	0.126
Stx4	Stxbp5	0.523
Lnpep	Slc2A4	0.126
Shc1	Sos1	0.21
Nono	Pou5F1	0.126
Ndufa10	Ywhaz	0.196
Esrrb	Yeats4	0.126
Cdc42	Ywhaz	0.081
Cdk9	Rps26	0.126
Dmxl1	Eed	0.126
Psmd2	Ubc	0.126
Eif4A1	Eif4G1	0.454
Nbr1	Ubb	0.309
Pou5F1	Xpc	0.21
Hspa1B	Stub1	0.21
Mtx1	Ryr1	0.183
Btf3	Hsd3B7	0.081
Jag2	Mib1	0.21
Nrp1	Ywhae	0.081
Cat	Ywhaz	0.081
Hmga2	Krt75	0.126
Rwdd4	Ywhah	0.126
Hspd1	Prkce	0.126
Cep290	Neurl4	0.236
Smc1A	Smc1B	0.376
Slc6A5	Ywhae	0.081
Dnm2	Ryr2	0.183
Pja2	Unk	0.126
Hsd3B7	Mup1	0.081
Acadvl	Ywhae	0.081
Brsk1	Ywhae	0.126
Bsn	Ywhae	0.081
Ush1G	Ush1G	0.236
Abcf3	Ywhae	0.081
Cdk9	Traf2	0.523
Ldb2	Lmo3	0.183
Eef1A2	Pgls	0.081
Cd151	Rnf128	0.21
Hint2	Ywhae	0.081
Rnf2	Zbtb33	0.236
Fam49B	Unk	0.126
Eed	Slc25A12	0.126
Ccbl2	Hsd3B4	0.081
Fkbp9	Ywhae	0.081
Ezh2	F7Bjb9	0.126
Creb1	Gata1	0.21
Hist1H2Bn	Uhrf1	0.332
Npm1	Rpl5	0.507
Canx	Tyr	0.126
Ccnd1	Hspa8	0.376
Abi1	Nckap1L	0.236
Hmga2	Smc4	0.126
Ugt1A1	Ywhaz	0.081
Exoc3	Exoc4	0.21
Col3A1	Smad4	0.21
Leo1	Smarce1	0.21
Aire	Hist1H3I	0.236
Ptpn11	Shc1	0.21
Ap2M1	Ywhae	0.081
Ktn1	Ywhae	0.081
Rpl28	Sbds	0.21
Nop58	Ywhae	0.081
Prdx1	Ywhaz	0.081
Nr0B1	Pelo	0.126
Hdac1	Sox2	0.765
Dmd	Nos1	0.623
Atp2A2	Ywhab	0.081
Lyn	Ptpn6	0.21
Ptk7	Ywhae	0.081
Eed	Rps14	0.126
Lrp1	Ywhae	0.081
Angpt4	Ywhae	0.081
Eed	Phf5A	0.126
Metap1D	Ywhae	0.081
Eno1	Hsd3B7	0.081
Csrp1	Eed	0.126
Ash2L	Wdr5	0.21
Dlg4	Homer2	0.126
Brap	Phlpp1	0.376
Cbx2	Slc11A1	0.376
Erp44	Uso1	0.126
Shmt1	Ywhae	0.081
Atp6V1A	Nfs1	0.126
Gata4	Gata6	0.21
Gstm1	Ywhaz	0.081
Cstb	Hsd3B7	0.081
Ccar1	Mapk14	0.183
Hmga2	Nkap	0.126
Myh11	Ywhae	0.081
Grn	Kcnq2	0.126
Hsd3B7	Mgst1	0.081
Cdk9	Ddx55	0.126
Eed	Erh	0.126
Pak3	Ywhae	0.081
Fgr	Itgb1	0.21
Mta1	Sh3Gl3	0.853
Atp6V0A1	Atp6V1G1	0.309
Isyna1	Kcnma1	0.332
Gga2	Slc2A4	0.309
Egfl7	Notch2	0.21
Csf1	Ppp1R12C	0.21
P01727	P01820	0.309
Coch	Ywhae	0.081
Psmc5	Psmd14	0.126
Wwtr1	Yap1	0.61
Atxn7	Kat2A	0.309
Arid1A	Unk	0.126
Ewsr1	Rest	0.183
Polr2A	Unk	0.126
Cald1	Hsd3B4	0.081
Jade1	Pou5F1	0.236
Actn1	Sult2B1	0.21
Cnst	Gjb3	0.309
Cacnb4	Tuba1C	0.126
Mink1	Ywhab	0.081
Cul5	Nrbp1	0.21
Ddx18	Ywhae	0.081
Hmga2	Myl6B	0.126
Gna12	Hmga2	0.126
Hmga2	Wtap	0.126
Cep290	Uba52	0.126
Ywhae	Znf512	0.081
Nphp4	Usmg5	0.236
Cdk1	Cdkn1A	0.21
Hsd3B7	Vapb	0.081
L3Mbtl2	Rest	0.21
Wdr54	Ywhae	0.081
Cd300A	Nr0B2	0.21
Fbxw7	Prkcz	0.21
Cdk7	Cdk9	0.126
Arhgap1	Ywhae	0.081
Sf3B4	Wdr1	0.21
Hmga2	Tnks1Bp1	0.126
Gna11	Ywhaz	0.081
Atp6V0A4	Atp6V0D2	0.21
Erbb2Ip	Smad7	0.309
Cfl1	Dlg4	0.236
Nr1I3	Ppp2Ca	0.21
Pyst3	Ywhae	0.081
Fbxo32	Ldha	0.126
Map2K1	Mapk1	0.523
Epb41L1	Ywhab	0.081
Hnrnpa2B1	Prkce	0.126
Myo18A	Ywhab	0.081
Baz1B	Smarcc1	0.21
Rb1Cc1	Stat1	0.183
Gpx3	Ywhae	0.081
Pdzd9	Ywhaz	0.081
Ppp4C	Ppp4R4	0.21
Hmga2	Palld	0.126
Gata6	Lmcd1	0.454
Wwtr1	Wwtr1	0.416
Ccdc124	Ywhah	0.126
Nanog	Rad51	0.126
Bcl10	Map3K7	0.376
Enah	Ywhaz	0.126
Mapk10	Mapkbp1	0.21
Dpysl5	Ywhae	0.081
Lsm2	Tcf3	0.126
Dido1	Ywhae	0.081
Six6	Tle4	0.309
Eed	Pkp4	0.126
Elk1	Mapk3	0.309
Calr	Hsd3B4	0.081
Nanog	Polr2H	0.126
Isl2	Ssbp3	0.183
Med25	Rxra	0.21
Grin1	Spta1	0.126
Ep300	Myod1	0.376
Lipc	Serpinh1	0.21
Mylk	Usf2	0.183
Grin2B	Rab37	0.126
Nphp4	Try5	0.126
Dynlrb1	Ywhae	0.081
Cyb5R3	Ywhae	0.081
Brinp1	Ywhab	0.081
Ndn	Uqcrc1	0.183
Snph	Ywhae	0.081
Fyn	Sh2D1A	0.376
Strada	Ywhae	0.081
Sarnp	Ywhae	0.081
Rab11Fip1	Ywhae	0.081
Prdx4	Ywhaz	0.081
Eed	Tcp1	0.126
Hmga2	Q3U7B3	0.126
Ctnnb1	Tnik	0.376
Lypla2	Ywhae	0.081
Farsa	Hmga2	0.126
Foxa2	Kat5	0.21
Aplp1	Cpeb1	0.376
Pdlim2	Prkca	0.309
Arid1A	Ubb	0.21
Psmd3	Rpgrip1L	0.236
Dapk3	Daxx	0.21
Ddx17	Dgcr8	0.21
Fxn	Hsd3B4	0.081
Ago2	Fxr2	0.21
Foxp3	Map7D1	0.126
Cul3	Rorc	0.21
Eed	Tanc1	0.126
H2Afv	Hmga2	0.126
Cyb5R3	Hsd3B7	0.081
Cd40	Ikbkb	0.21
Egr1	Pin1	0.21
Dll4	Neurl1	0.309
Ctss	Ywhae	0.081
Ikbkb	Sash1	0.21
Sptlc3	Trrap	0.126
Asb2	Tceb2	0.309
Ago2	Pabpc4	0.21
Ahcy	Ywhae	0.081
Eed	Tmod3	0.126
Gnao1	Rgs16	0.523
Pex6	Smad1	0.21
Prdm1	Spi1	0.309
Hsd3B7	Nnt	0.081
Sh3Glb2	Ywhae	0.081
Srsf4	Ywhae	0.081
Sema7A	Ywhae	0.081
Aplp2	Rhoa	0.21
Fbxw5	Nanog	0.21
Fgf22	Fgfbp1	0.21
Pou5F1	Tcp1	0.126
Aldh1A7	Pgls	0.081
Foxp3	Rbm28	0.126
Glipr2	Hmga2	0.126
Capzb	Ywhaz	0.196
Hes1	Sirt1	0.21
Fam208A	Ywhae	0.081
Hnrnpab	Pou5F1	0.236
Tjp1	Ywhab	0.081
Fgd4	Grin1	0.126
Eef1A2	Ubc	0.126
Hspa1B	Krt8	0.21
Hnrnpu	Smarca4	0.454
Ctage5	Hsd3B7	0.081
Ccna2	Cdkn1B	0.376
Acaa2	Ywhaz	0.081
Capn2	Eed	0.126
Actn2	Prkce	0.126
Smad7	Zmym2	0.21
Mycn	Mylk	0.183
Dlg4	Sh3Kbp1	0.523
Ndufs2	Ywhaz	0.081
Hsd3B4	Sept2	0.081
Grb10	Pik3R1	0.21
Acta1	Klhl40	0.21
Ccdc101	Kat2A	0.126
Gnl3	Ubc	0.126
Med13	Tada2A	0.126
Traf1	Traf2	0.065
Psma6	Ubc	0.21
Fads1	Hsd3B7	0.081
Ints3	Ywhae	0.081
Kcnma1	Pdhb	0.332
Hmga2	Zcchc10	0.126
Ubc	Vamp2	0.21
Blnk	Grap2	0.554
Nap1L1	Rpgrip1L	0.126
Hadhb	Prkce	0.126
Map2K2	Ywhae	0.081
Fbln5	Ywhae	0.081
D10Jhu81E	Hsd3B4	0.081
Cacnb3	Ywhab	0.081
Chga	Chgb	0.396
Gps1	Pgls	0.081
Rdx	Ywhaz	0.081
Eed	Mttp	0.126
Rps14	Ywhaz	0.081
Crnkl1	Hmga2	0.126
Mdm2	Sumo3	0.21
Ppp1Cb	Unk	0.126
Csf1R	Src	0.376
Rragc	Ywhae	0.081
Atp5B	Rab31	0.21
Dak	Hsd3B4	0.081
Wdr37	Ywhaz	0.126
Cr1L	Ywhae	0.081
Hmga2	Ppp2R1A	0.126
Chd7	Vars	0.126
Lcp1	Ywhae	0.081
Btbd11	Dlg4	0.236
Parp9	Ywhae	0.081
Stat2	Stx12	0.183
L3Mbtl2	Smarcc1	0.21
Peli3	Ubc	0.21
Myo7A	Ush1G	0.309
Gfpt1	Pgls	0.081
Cbl	Ywhae	0.126
Copb2	Ywhae	0.081
Abca8B	Nphp4	0.126
Mta3	Tfcp2L1	0.236
Rai14	Ssbp3	0.183
Rai14	Ywhae	0.081
Tpt1	Ywhah	0.126
Hgs	Stam2	0.712
Dpf2	Tfcp2L1	0.236
B2M	Hsd3B7	0.081
Cdca7L	Foxp3	0.126
Pcyt1A	Ywhae	0.081
Nsun2	Ubc	0.126
Tceb1	Vhl	0.309
Kcnma1	Serpinb6	0.332
Ikbkg	Tcf3	0.183
Camk2A	Gpbp1	0.183
Tpmt	Ywhae	0.081
Aph1B	Ncstn	0.126
Cntn2	Ywhab	0.081
Atp5A1	Eed	0.126
Nipa2	Q9D882	0.126
Il16	Ywhae	0.081
Oprd1	Oprm1	0.21
Il4R	Stat6	0.21
Ewsr1	Zswim4	0.183
Pdpk1	Rpn1	0.183
Dock2	Elmo1	0.183
Ppp2R1A	Ywhaz	0.236
Calm3	Fbxl2	0.523
Cope	Ywhae	0.081
Desi1	Nckap1L	0.21
Cdh17	Igll1	0.376
Ilk	Ipo9	0.126
Aco2	Grin2B	0.126
Eed	Snrpd3	0.126
Casp1	Nod2	0.21
Atrx	Ywhae	0.081
Pabpc1	Ywhab	0.081
Psmd11	Rpgrip1L	0.236
Naprt1	Ywhaz	0.081
Cdkn2A	Hsp90Ab1	0.569
Cenpc	Hist2H3C2	0.126
Grb14	Tek	0.523
Cnot10	Hmga2	0.126
Pgls	Rrp1B	0.081
Coro1C	Ywhae	0.081
Ndufa12	Ywhae	0.081
Aph1A	Psen2	0.376
Pdgfrb	Pik3R1	0.21
Tcf3	Ube2I	0.583
Acsm2	Ywhae	0.081
Tiam2	Ywhae	0.081
Cdk9	Rpl6	0.126
Pnisr	Ywhae	0.081
Drg1	Zc3H15	0.21
Irgq	Ywhae	0.081
Aph1B	Mbp	0.126
Cct5	Cct6A	0.126
Eef1A1	Traf6	0.21
Maged1	Pja2	0.309
Atp5C1	Dlg4	0.236
Tp53	Tp53	0.21
Mbd4	Usp7	0.309
Dlg4	Gnai1	0.236
Gja1	Ywhab	0.081
Rp2	Ywhab	0.081
Brca1	Ezh2	0.61
Gtf2I	Smad1	0.21
Foxp3	Ythdf2	0.126
Fgf23	Fgfr1	0.21
Foxp1	Phf2	0.183
Srsf9	Ywhae	0.081
Srr	Ywhae	0.081
Mcm2	Ywhae	0.081
Cox6B1	Ywhae	0.081
G3Bp1	Rara	0.21
Vdac2	Ywhaz	0.126
Ppp1R3A	Ywhae	0.081
Efnb1	Ephb3	0.376
Tuba1A	Ywhaz	0.236
Lamb1	Ywhae	0.081
Ces3A	Ywhae	0.081
Eed	Matr3	0.126
Rtkn	Tax1Bp3	0.309
Hsd3B4	Pdk2	0.081
Tcp1	Ywhab	0.081
Cish	Cul5	0.183
Dnajb6	Rpgrip1L	0.126
Bcl2L11	Ywhab	0.376
Timm8A1	Ywhae	0.081
Cdk4	Psmd10	0.21
Ndel1	Nefl	0.507
Hp	Ywhae	0.081
Eed	Rps11	0.126
Pbx2	Pknox2	0.183
Irak1	Rnf41	0.21
Kcnma1	Tubgcp3	0.236
Cul3	Klhl10	0.376
Eed	Thoc2	0.126
Fyn	Ptk2	0.183
Clnk	Fgr	0.507
Hmga2	Tmem214	0.126
Prpf40A	Wasf2	0.309
Lrrk2	Snca	0.21
Gata5	Rorb	0.183
Pex19	Pgls	0.081
Hist1H2Bm	Hist2H3C2	0.236
Grin2B	Grin2B	0.454
Gfpt1	Hmga2	0.126
Kcnma1	Sparc	0.332
Arntl	Cry2	0.376
Ap2B1	Dlg4	0.21
Pikfyve	Spag9	0.309
Hsd3B7	Txndc5	0.081
Eif4Enif1	Smad3	0.21
Tmed9	Ywhae	0.081
Nrip1	Rara	0.354
Cap1	Mcf2	0.183
Sf3A2	Ywhae	0.081
Map2K4	Mapk10	0.309
Hsd3B7	Ndrg1	0.081
Rp1	Ywhae	0.081
Faf1	Vcp	0.523
Polr2D	Ywhah	0.126
Fbxo32	Tnnc2	0.126
Dld	Kcnma1	0.332
Sall4	Znf281	0.126
Cdt1	Mylk	0.183
Tapbp	Ywhae	0.081
Cenpc	Wdr34	0.126
Cyfip2	Ywhab	0.081
Dpy30	Unk	0.126
Micall1	Ywhae	0.081
Mre11A	Nbn	0.376
Ccsap	Ywhab	0.081
Macf1	Ywhab	0.081
Ankrd1	Slain2	0.309
Iqcb1	Tmem43	0.236
Cdh16	Ywhaz	0.081
Plcg2	Sos2	0.183
Psma4	Ywhab	0.081
Map3K7	Mib2	0.21
Fnbp1L	Ywhae	0.081
Bclaf1	Eed	0.126
Efnb1	Ephb1	0.376
Hsd3B4	Tjp1	0.081
Kdm4C	Ssbp3	0.183
Atp1B1	Ywhae	0.081
Mark3	Ywhah	0.236
Esrrb	Med17	0.126
B2M	H2-D1	0.523
Bcor	Zbtb7C	0.21
Calu	Plcb2	0.183
Dgkz	Ywhae	0.081
Lmna	Tnpo1	0.21
Dnajc5	Hspa8	0.702
Ehmt1	Nanog	0.236
Hmga2	Polr2E	0.126
Cebpd	Fancd2	0.21
Gclc	Ywhae	0.081
D17Wsu104E	Ywhae	0.081
Eed	Ttll12	0.126
Lin28A	Ssb	0.21
Hif1A	Prkce	0.21
Myh10	Nphp4	0.126
Api5	Ywhae	0.081
Hmga2	Q3Tf18	0.126
Herpud1	Pkd2	0.376
Cep290	Ubb	0.126
Foxp3	Gtse1	0.126
Hdac2	Smyd1	0.21
Gata5	Med16	0.183
Cyp2D26	Ywhaz	0.081
Hsd3B4	Sptbn1	0.081
Tp53	Ybx1	0.21
Sh3Glb1	Ywhae	0.081
Cebpb	Runx1T1	0.21
Cdkn1B	Rhoa	0.21
Emilin1	Pgls	0.081
Eed	Stxbp2	0.126
Pcgf3	Rnf2	0.236
Dnm1	Tuba1A	0.21
Il17Ra	Il17Rc	0.21
Tsc1	Ywhab	0.376
Gtf2E1	Zbtb9	0.183
Lmna	Sfn	0.21
Dnaja3	Hspa9	0.21
Erc1	Ywhae	0.196
Cd2Bp2	Foxp3	0.126
Dctn1	Hsd3B4	0.081
App	Cst3	0.21
Hsd3B4	Ndufv1	0.081
Grid2	Slc25A4	0.21
Map3K3	Traf6	0.507
Crtac1	Ywhab	0.081
Ywhae	Zmpste24	0.081
Dab2	Eed	0.126
Ehmt2	Ncoa2	0.21
Ddost	Eed	0.126
Ywhae	Znf830	0.081
Lck	Zap70	0.507
Cnp	Dlg4	0.332
Cbfb	Rnf2	0.376
Grid2	Vim	0.21
Grin2A	Psen1	0.21
Dlg4	Nsfl1C	0.236
Ppp2Cb	Ppp2R5D	0.21
Crhr2	Ucn3	0.309
Kcnma1	Prx	0.332
Aacs	Hmga2	0.126
Aass	Hsd3B4	0.081
Chuk	Ikbkg	0.507
Fgb	Pgls	0.081
Thbs2	Ywhae	0.081
Cebpa	Ddit3	0.183
Hmga2	Umps	0.126
Dok1	Ptpn6	0.569
Myoz2	Ywhae	0.081
Hsd3B4	Nucb1	0.081
Olig2	Sox8	0.21
Pik3Ap1	Tp53Bp2	0.183
